timestamp_iso,lat,lon,accuracy_m,altitude_m,speed_mps,heading_deg
2026-05-26T18:51:01.999Z,56.9704071,23.6004232,5.029,9.392,0.519,171.720
2026-05-26T18:51:02.999Z,56.9704065,23.6004246,4.918,9.840,0.253,171.610
2026-05-26T18:51:03.999Z,56.9704091,23.6004247,4.847,10.402,0.020,171.610
2026-05-26T18:51:04.999Z,56.9704067,23.6004253,4.789,10.281,0.098,171.610
2026-05-26T18:51:05.999Z,56.9704072,23.6004250,4.712,10.266,0.000,171.610
2026-05-26T18:51:06.999Z,56.9704061,23.6004254,4.806,10.112,0.028,171.610
2026-05-26T18:51:07.999Z,56.9704059,23.6004243,4.825,9.982,0.019,171.610
2026-05-26T18:51:08.999Z,56.9704060,23.6004244,4.807,9.984,0.000,171.610
2026-05-26T18:51:09.999Z,56.9704060,23.6004244,4.770,9.984,0.000,171.610
2026-05-26T18:51:10.999Z,56.9704060,23.6004244,4.726,9.984,0.000,171.610
2026-05-26T18:51:37.999Z,56.9704039,23.6004092,8.561,7.963,0.196,171.610
2026-05-26T18:51:38.999Z,56.9704040,23.6004083,8.473,7.849,0.098,171.610
2026-05-26T18:51:39.999Z,56.9704022,23.6004082,8.612,7.818,0.120,171.610
2026-05-26T18:51:40.999Z,56.9704029,23.6004090,8.594,7.782,0.004,171.610
2026-05-26T18:51:41.999Z,56.9704019,23.6004116,8.645,7.664,0.006,171.610
2026-05-26T18:51:42.999Z,56.9704020,23.6004115,9.645,7.658,0.000,171.610
2026-05-26T18:51:45.999Z,56.9704003,23.6004165,10.507,8.060,0.000,171.610
2026-05-26T18:51:46.999Z,56.9703947,23.6004172,10.674,8.027,0.364,171.610
2026-05-26T18:51:47.999Z,56.9703873,23.6004174,11.103,8.115,0.664,174.291
2026-05-26T18:51:48.999Z,56.9703844,23.6004235,10.979,7.456,0.604,160.431
2026-05-26T18:51:49.999Z,56.9703764,23.6004233,10.916,7.161,0.725,169.581
2026-05-26T18:51:50.999Z,56.9703700,23.6004242,10.728,7.118,0.672,174.761
2026-05-26T18:51:51.999Z,56.9703628,23.6004254,10.669,7.311,0.723,176.090
2026-05-26T18:51:52.999Z,56.9703548,23.6004266,10.791,8.254,0.764,175.037
2026-05-26T18:51:53.999Z,56.9703475,23.6004308,10.895,7.962,0.804,170.314
2026-05-26T18:51:54.999Z,56.9703384,23.6004344,10.805,8.152,0.922,168.661
2026-05-26T18:51:55.999Z,56.9703275,23.6004386,10.707,8.025,0.950,168.878
2026-05-26T18:51:56.999Z,56.9703177,23.6004359,10.824,7.686,0.965,177.596
2026-05-26T18:51:57.999Z,56.9703047,23.6004326,10.720,7.570,1.107,183.385
2026-05-26T18:51:59.000Z,56.9703029,23.6004343,10.452,7.458,0.615,179.574
2026-05-26T18:52:00.000Z,56.9702956,23.6004351,10.039,7.122,0.670,183.292
2026-05-26T18:52:01.000Z,56.9702868,23.6004369,9.717,7.470,0.800,180.357
2026-05-26T18:52:02.000Z,56.9702801,23.6004345,9.376,7.266,0.745,181.757
2026-05-26T18:52:03.000Z,56.9702741,23.6004344,9.058,6.973,0.641,181.527
2026-05-26T18:52:04.000Z,56.9702660,23.6004322,8.724,6.988,0.810,183.402
2026-05-26T18:52:05.000Z,56.9702568,23.6004314,8.412,7.179,0.809,182.067
2026-05-26T18:52:06.000Z,56.9702502,23.6004313,8.118,7.417,0.764,182.329
2026-05-26T18:52:07.000Z,56.9702433,23.6004325,7.813,7.219,0.697,180.149
2026-05-26T18:52:08.000Z,56.9702376,23.6004322,7.618,6.817,0.627,180.836
2026-05-26T18:52:09.000Z,56.9702317,23.6004323,7.477,7.513,0.549,177.496
2026-05-26T18:52:10.000Z,56.9702267,23.6004317,7.321,7.363,0.422,176.985
2026-05-26T18:52:11.000Z,56.9702143,23.6004300,7.080,7.933,0.796,178.758
2026-05-26T18:52:12.000Z,56.9702061,23.6004336,6.845,7.702,0.876,172.575
2026-05-26T18:52:13.000Z,56.9701894,23.6004387,6.615,8.072,1.389,171.340
2026-05-26T18:52:14.000Z,56.9701847,23.6004321,6.398,7.509,0.891,183.771
2026-05-26T18:52:15.000Z,56.9701920,23.6004219,6.216,7.391,0.270,285.351
2026-05-26T18:52:16.000Z,56.9701802,23.6004234,6.062,7.521,0.354,201.402
2026-05-26T18:52:17.000Z,56.9701701,23.6004230,5.887,7.328,0.587,190.361
2026-05-26T18:52:18.000Z,56.9701637,23.6004238,5.707,7.657,0.578,181.180
2026-05-26T18:52:19.000Z,56.9701585,23.6004256,5.564,8.158,0.489,178.255
2026-05-26T18:52:20.000Z,56.9701561,23.6004238,5.411,8.138,0.170,184.933
2026-05-26T18:52:21.000Z,56.9701568,23.6004248,5.274,8.336,0.036,184.933
2026-05-26T18:52:22.000Z,56.9701569,23.6004252,5.121,8.467,0.050,184.933
2026-05-26T18:52:23.000Z,56.9701571,23.6004253,5.133,8.468,0.000,184.933
2026-05-26T18:52:35.000Z,56.9701465,23.6004343,12.771,8.737,0.000,184.933
2026-05-26T18:52:36.000Z,56.9701470,23.6004345,13.363,8.717,0.135,184.933
2026-05-26T18:52:37.000Z,56.9701424,23.6004352,13.583,8.761,0.431,184.933
2026-05-26T18:52:38.000Z,56.9701372,23.6004328,13.883,8.671,0.604,186.484
2026-05-26T18:52:39.000Z,56.9701316,23.6004393,13.655,9.018,0.721,169.655
2026-05-26T18:52:40.000Z,56.9701267,23.6004395,13.528,8.871,0.704,173.368
2026-05-26T18:52:41.000Z,56.9701217,23.6004357,13.431,8.150,0.647,181.889
2026-05-26T18:52:42.000Z,56.9701197,23.6004322,13.505,8.080,0.440,186.152
2026-05-26T18:52:43.000Z,56.9701150,23.6004308,13.625,8.015,0.502,186.694
2026-05-26T18:52:44.000Z,56.9701080,23.6004348,13.731,7.452,0.607,182.302
2026-05-26T18:52:45.000Z,56.9701023,23.6004390,14.353,7.481,0.562,179.299
2026-05-26T18:52:46.000Z,56.9700955,23.6004454,14.414,7.841,0.676,169.915
2026-05-26T18:52:47.000Z,56.9700912,23.6004461,14.352,7.375,0.674,173.319
2026-05-26T18:52:48.000Z,56.9700807,23.6004506,14.080,7.547,0.873,174.363
2026-05-26T18:52:49.000Z,56.9700773,23.6004577,13.597,8.458,0.568,165.498
2026-05-26T18:52:50.000Z,56.9700676,23.6004647,13.218,8.553,0.619,166.972
2026-05-26T18:52:51.000Z,56.9700583,23.6004666,12.797,8.836,0.604,168.764
2026-05-26T18:52:52.000Z,56.9700475,23.6004704,12.759,9.162,0.758,172.353
2026-05-26T18:52:53.000Z,56.9700390,23.6004690,12.787,9.209,0.818,179.327
2026-05-26T18:52:54.000Z,56.9700291,23.6004711,12.497,9.890,0.890,178.640
2026-05-26T18:52:55.000Z,56.9700165,23.6004735,12.527,9.848,1.031,177.051
2026-05-26T18:52:56.000Z,56.9700085,23.6004719,12.390,9.937,0.861,181.978
2026-05-26T18:52:57.000Z,56.9700060,23.6004694,12.290,10.827,0.531,195.352
2026-05-26T18:52:57.999Z,56.9699907,23.6004771,12.146,11.176,0.919,179.210
2026-05-26T18:52:58.999Z,56.9699869,23.6004708,11.931,10.445,0.645,192.546
2026-05-26T18:52:59.999Z,56.9699825,23.6004701,11.863,10.531,0.569,187.093
2026-05-26T18:53:00.999Z,56.9699760,23.6004727,11.694,10.550,0.642,179.261
2026-05-26T18:53:01.999Z,56.9699714,23.6004743,11.317,10.455,0.700,175.898
2026-05-26T18:53:02.999Z,56.9699677,23.6004723,10.951,10.718,0.766,176.235
2026-05-26T18:53:03.999Z,56.9699639,23.6004736,10.593,9.084,0.653,178.925
2026-05-26T18:53:04.999Z,56.9699557,23.6004745,10.277,8.811,0.786,179.968
2026-05-26T18:53:05.999Z,56.9699514,23.6004724,9.975,8.516,0.700,178.843
2026-05-26T18:53:06.999Z,56.9699472,23.6004682,9.667,9.025,0.644,182.829
2026-05-26T18:53:07.999Z,56.9699396,23.6004659,9.468,8.837,0.625,187.667
2026-05-26T18:53:08.999Z,56.9699350,23.6004617,9.294,8.535,0.640,190.924
2026-05-26T18:53:09.999Z,56.9699382,23.6004566,9.223,9.152,0.254,216.448
2026-05-26T18:53:10.999Z,56.9699235,23.6004573,8.975,9.253,0.735,194.512
2026-05-26T18:53:11.999Z,56.9699158,23.6004595,8.751,8.566,0.749,185.718
2026-05-26T18:53:12.999Z,56.9699185,23.6004535,8.588,9.399,0.456,194.560
2026-05-26T18:53:13.999Z,56.9699113,23.6004518,8.371,10.176,0.636,189.880
2026-05-26T18:53:14.999Z,56.9698964,23.6004495,8.155,9.032,1.068,188.502
2026-05-26T18:53:15.999Z,56.9698930,23.6004520,7.913,9.018,0.876,183.198
2026-05-26T18:53:16.999Z,56.9698867,23.6004539,7.738,9.091,0.681,177.989
2026-05-26T18:53:17.999Z,56.9698812,23.6004506,7.498,8.819,0.604,191.953
2026-05-26T18:53:18.999Z,56.9698764,23.6004509,7.272,8.334,0.490,184.473
2026-05-26T18:53:19.999Z,56.9698728,23.6004460,7.098,8.909,0.481,188.823
2026-05-26T18:53:20.999Z,56.9698618,23.6004491,6.914,8.950,0.766,181.287
2026-05-26T18:53:21.999Z,56.9698595,23.6004384,6.767,10.276,0.792,188.752
2026-05-26T18:53:22.999Z,56.9698530,23.6004380,6.594,9.703,0.866,182.880
2026-05-26T18:53:23.999Z,56.9698463,23.6004335,6.377,8.503,0.736,188.145
2026-05-26T18:53:24.999Z,56.9698448,23.6004375,6.248,9.745,0.373,179.127
2026-05-26T18:53:25.999Z,56.9698406,23.6004419,6.106,9.770,0.330,177.574
2026-05-26T18:53:26.999Z,56.9698313,23.6004376,5.933,9.842,0.730,183.029
2026-05-26T18:53:27.999Z,56.9698244,23.6004448,5.772,8.669,0.789,167.715
2026-05-26T18:53:28.999Z,56.9698303,23.6004274,5.646,10.454,0.349,228.838
2026-05-26T18:53:29.999Z,56.9698251,23.6004283,5.578,10.369,0.391,206.480
2026-05-26T18:53:30.999Z,56.9698161,23.6004308,5.534,9.984,0.507,194.273
2026-05-26T18:53:31.999Z,56.9698070,23.6004400,5.461,9.402,0.611,176.444
2026-05-26T18:53:32.999Z,56.9698028,23.6004402,5.430,8.692,0.651,172.565
2026-05-26T18:53:33.999Z,56.9697939,23.6004410,5.378,9.078,0.640,172.415
2026-05-26T18:53:34.999Z,56.9697818,23.6004422,5.344,9.548,0.898,175.635
2026-05-26T18:53:35.999Z,56.9697762,23.6004452,5.208,8.602,0.597,171.042
2026-05-26T18:53:36.999Z,56.9697675,23.6004514,5.266,9.104,0.705,166.604
2026-05-26T18:53:37.999Z,56.9697599,23.6004587,5.316,9.347,0.661,159.956
2026-05-26T18:53:38.999Z,56.9697604,23.6004595,5.249,8.851,0.310,160.394
2026-05-26T18:53:39.999Z,56.9697525,23.6004573,5.223,8.642,0.427,160.394
2026-05-26T18:53:40.999Z,56.9697496,23.6004555,5.172,8.592,0.289,160.394
2026-05-26T18:53:41.999Z,56.9697370,23.6004547,5.184,8.568,0.609,176.208
2026-05-26T18:53:42.999Z,56.9697240,23.6004580,5.138,8.380,0.694,173.716
2026-05-26T18:53:43.999Z,56.9697150,23.6004602,5.171,8.014,0.651,172.589
2026-05-26T18:53:44.999Z,56.9697005,23.6004624,5.113,7.731,0.848,178.551
2026-05-26T18:53:45.999Z,56.9696936,23.6004663,5.064,7.957,0.740,170.955
2026-05-26T18:53:46.999Z,56.9696834,23.6004683,5.052,8.562,0.666,168.017
2026-05-26T18:53:47.999Z,56.9696754,23.6004710,4.979,9.312,0.627,166.595
2026-05-26T18:53:48.999Z,56.9696737,23.6004662,4.881,7.337,0.384,187.069
2026-05-26T18:53:49.999Z,56.9696628,23.6004723,4.789,7.829,0.502,172.923
2026-05-26T18:53:50.999Z,56.9696532,23.6004721,4.747,7.622,0.593,180.964
2026-05-26T18:53:51.999Z,56.9696447,23.6004755,4.615,7.723,0.554,176.444
2026-05-26T18:53:52.999Z,56.9696375,23.6004805,4.513,7.204,0.505,167.786
2026-05-26T18:53:53.999Z,56.9696247,23.6004816,4.529,7.357,0.908,173.878
2026-05-26T18:53:54.999Z,56.9696127,23.6004809,4.480,7.672,1.066,175.654
2026-05-26T18:53:55.999Z,56.9696057,23.6004779,4.408,7.447,1.032,181.451
2026-05-26T18:53:56.999Z,56.9696015,23.6004804,4.361,6.626,0.772,175.642
2026-05-26T18:53:57.999Z,56.9695972,23.6004756,4.244,6.421,0.439,189.741
2026-05-26T18:53:58.999Z,56.9695877,23.6004782,4.206,6.482,0.679,175.826
2026-05-26T18:53:59.999Z,56.9695818,23.6004827,4.164,6.225,0.619,165.630
2026-05-26T18:54:00.999Z,56.9695723,23.6004832,4.114,6.513,0.712,170.956
2026-05-26T18:54:02.000Z,56.9695691,23.6004804,4.121,5.629,0.547,179.153
2026-05-26T18:54:03.000Z,56.9695561,23.6004789,4.078,5.982,0.939,180.624
2026-05-26T18:54:04.000Z,56.9695533,23.6004787,4.016,5.484,0.589,181.659
2026-05-26T18:54:05.000Z,56.9695473,23.6004761,3.979,5.488,0.666,182.768
2026-05-26T18:54:06.000Z,56.9695444,23.6004757,3.946,5.008,0.569,178.240
2026-05-26T18:54:07.000Z,56.9695397,23.6004761,4.043,5.134,0.562,176.704
2026-05-26T18:54:08.000Z,56.9695339,23.6004757,4.091,4.771,0.558,180.959
2026-05-26T18:54:09.000Z,56.9695289,23.6004755,4.051,4.439,0.485,182.104
2026-05-26T18:54:10.000Z,56.9695195,23.6004752,4.036,4.651,0.667,180.638
2026-05-26T18:54:11.000Z,56.9695110,23.6004803,4.034,4.788,0.732,175.764
2026-05-26T18:54:12.000Z,56.9695011,23.6004832,4.005,4.502,0.828,175.210
2026-05-26T18:54:13.000Z,56.9694956,23.6004844,4.065,5.089,0.643,177.901
2026-05-26T18:54:14.000Z,56.9694904,23.6004843,4.086,4.697,0.616,180.583
2026-05-26T18:54:15.000Z,56.9694875,23.6004796,3.998,4.615,0.449,196.517
2026-05-26T18:54:16.000Z,56.9694840,23.6004779,3.930,4.291,0.416,196.972
2026-05-26T18:54:17.000Z,56.9694758,23.6004806,3.876,4.838,0.563,182.527
2026-05-26T18:54:18.000Z,56.9694718,23.6004816,3.969,4.506,0.611,176.508
2026-05-26T18:54:19.000Z,56.9694690,23.6004819,3.964,4.328,0.531,173.917
2026-05-26T18:54:20.000Z,56.9694638,23.6004813,3.922,4.771,0.496,176.259
2026-05-26T18:54:21.000Z,56.9694568,23.6004798,3.826,4.544,0.607,182.218
2026-05-26T18:54:22.000Z,56.9694496,23.6004834,3.785,4.769,0.602,177.824
2026-05-26T18:54:23.000Z,56.9694429,23.6004881,3.777,5.202,0.668,171.925
2026-05-26T18:54:24.000Z,56.9694384,23.6004896,3.723,5.415,0.566,172.895
2026-05-26T18:54:25.000Z,56.9694329,23.6004875,3.723,5.389,0.489,184.166
2026-05-26T18:54:26.000Z,56.9694272,23.6004820,3.689,4.798,0.589,196.385
2026-05-26T18:54:27.000Z,56.9694232,23.6004891,3.766,6.024,0.466,183.024
2026-05-26T18:54:28.000Z,56.9694159,23.6005014,3.804,6.964,0.732,167.833
2026-05-26T18:54:29.000Z,56.9694101,23.6005001,3.781,6.738,0.646,175.226
2026-05-26T18:54:30.000Z,56.9694053,23.6005056,3.778,7.369,0.579,167.258
2026-05-26T18:54:31.000Z,56.9693979,23.6005074,3.790,7.544,0.667,175.374
2026-05-26T18:54:32.000Z,56.9693926,23.6005068,3.755,7.286,0.602,182.355
2026-05-26T18:54:33.000Z,56.9693876,23.6005054,3.711,6.805,0.582,184.665
2026-05-26T18:54:34.000Z,56.9693790,23.6005046,3.626,6.644,0.668,187.427
2026-05-26T18:54:35.000Z,56.9693731,23.6005046,3.544,6.877,0.589,183.916
2026-05-26T18:54:36.000Z,56.9693681,23.6005053,3.522,7.091,0.578,183.753
2026-05-26T18:54:37.000Z,56.9693600,23.6005036,3.507,6.850,0.778,183.476
2026-05-26T18:54:38.000Z,56.9693569,23.6005048,3.511,7.215,0.588,180.480
2026-05-26T18:54:39.000Z,56.9693486,23.6005057,3.506,7.607,0.611,183.675
2026-05-26T18:54:40.000Z,56.9693432,23.6005112,3.451,7.225,0.566,166.623
2026-05-26T18:54:41.000Z,56.9693346,23.6005107,3.423,7.161,0.818,172.448
2026-05-26T18:54:42.000Z,56.9693252,23.6005142,3.388,7.335,0.856,174.410
2026-05-26T18:54:43.000Z,56.9693176,23.6005168,3.350,6.808,0.814,174.233
2026-05-26T18:54:44.000Z,56.9693107,23.6005153,3.390,6.923,0.673,182.347
2026-05-26T18:54:45.000Z,56.9693046,23.6005156,3.393,7.170,0.657,184.522
2026-05-26T18:54:46.000Z,56.9692952,23.6005194,3.358,7.190,0.772,179.513
2026-05-26T18:54:47.000Z,56.9692937,23.6005243,3.330,7.314,0.480,167.327
2026-05-26T18:54:48.000Z,56.9692901,23.6005202,3.387,7.590,0.421,182.268
2026-05-26T18:54:49.000Z,56.9692879,23.6005232,3.385,7.275,0.345,174.197
2026-05-26T18:54:50.000Z,56.9692822,23.6005270,3.339,7.818,0.493,165.690
2026-05-26T18:54:51.000Z,56.9692805,23.6005236,3.286,7.979,0.307,190.021
2026-05-26T18:54:52.000Z,56.9692778,23.6005271,3.366,7.715,0.240,190.021
2026-05-26T18:54:53.000Z,56.9692736,23.6005281,3.392,8.018,0.402,190.021
2026-05-26T18:54:54.000Z,56.9692709,23.6005306,3.422,8.502,0.515,187.369
2026-05-26T18:54:55.000Z,56.9692654,23.6005350,3.520,8.946,0.693,174.309
2026-05-26T18:54:56.000Z,56.9692624,23.6005362,3.502,8.913,0.524,176.259
2026-05-26T18:54:57.000Z,56.9692587,23.6005371,3.586,8.988,0.490,176.930
2026-05-26T18:54:58.000Z,56.9692506,23.6005393,3.533,8.793,0.713,176.062
2026-05-26T18:54:59.000Z,56.9692430,23.6005434,3.515,9.275,0.797,171.520
2026-05-26T18:55:00.000Z,56.9692378,23.6005406,3.556,9.334,0.706,178.205
2026-05-26T18:55:01.000Z,56.9692327,23.6005354,3.565,9.428,0.642,191.044
2026-05-26T18:55:02.000Z,56.9692290,23.6005433,3.578,9.835,0.519,176.209
2026-05-26T18:55:03.000Z,56.9692189,23.6005493,3.605,9.959,0.822,170.984
2026-05-26T18:55:03.999Z,56.9692173,23.6005470,3.568,9.441,0.605,176.486
2026-05-26T18:55:04.999Z,56.9691999,23.6005376,3.592,9.095,1.078,193.589
2026-05-26T18:55:05.999Z,56.9691982,23.6005392,3.592,9.292,0.457,195.520
2026-05-26T18:55:06.999Z,56.9691921,23.6005421,3.564,9.663,0.422,192.283
2026-05-26T18:55:07.999Z,56.9691859,23.6005489,3.563,10.040,0.702,174.942
2026-05-26T18:55:08.999Z,56.9691790,23.6005471,3.570,10.075,0.752,186.199
2026-05-26T18:55:09.999Z,56.9691711,23.6005520,3.591,10.116,0.757,178.925
2026-05-26T18:55:10.999Z,56.9691680,23.6005533,3.595,9.821,0.594,174.645
2026-05-26T18:55:11.999Z,56.9691633,23.6005537,3.545,9.831,0.519,179.203
2026-05-26T18:55:12.999Z,56.9691491,23.6005590,3.541,9.905,1.042,174.661
2026-05-26T18:55:13.999Z,56.9691467,23.6005585,3.551,9.941,0.581,176.364
2026-05-26T18:55:14.999Z,56.9691387,23.6005568,3.536,9.986,0.694,181.572
2026-05-26T18:55:15.999Z,56.9691344,23.6005576,3.527,10.235,0.553,179.762
2026-05-26T18:55:16.999Z,56.9691245,23.6005620,3.494,9.758,0.662,177.302
2026-05-26T18:55:17.999Z,56.9691318,23.6005632,3.486,11.126,0.403,-1.000
2026-05-26T18:55:18.999Z,56.9691225,23.6005594,3.498,11.107,0.442,190.492
2026-05-26T18:55:19.999Z,56.9691157,23.6005610,3.516,10.763,0.680,179.450
2026-05-26T18:55:20.999Z,56.9691087,23.6005629,3.510,10.722,0.745,178.859
2026-05-26T18:55:21.999Z,56.9691016,23.6005656,3.556,10.486,0.569,180.681
2026-05-26T18:55:22.999Z,56.9690942,23.6005656,3.649,10.951,0.616,184.962
2026-05-26T18:55:23.999Z,56.9690825,23.6005692,3.710,11.085,0.868,179.692
2026-05-26T18:55:24.999Z,56.9690761,23.6005698,3.785,10.893,0.786,176.568
2026-05-26T18:55:25.999Z,56.9690700,23.6005675,3.781,10.544,0.725,179.561
2026-05-26T18:55:26.999Z,56.9690636,23.6005712,3.764,10.446,0.715,173.911
2026-05-26T18:55:27.999Z,56.9690589,23.6005721,3.766,10.124,0.571,176.555
2026-05-26T18:55:28.999Z,56.9690517,23.6005758,3.804,10.143,0.683,175.554
2026-05-26T18:55:29.999Z,56.9690547,23.6005739,3.759,9.285,0.443,-1.000
2026-05-26T18:55:30.999Z,56.9690519,23.6005675,3.774,8.598,0.648,-1.000
2026-05-26T18:55:31.999Z,56.9690418,23.6005774,3.776,8.885,0.439,167.445
2026-05-26T18:55:32.999Z,56.9690364,23.6005789,3.732,8.917,0.589,166.855
2026-05-26T18:55:33.999Z,56.9690278,23.6005794,3.792,9.009,0.758,171.493
2026-05-26T18:55:34.999Z,56.9690197,23.6005817,3.820,9.358,0.810,170.920
2026-05-26T18:55:35.999Z,56.9690160,23.6005828,3.901,9.697,0.492,171.021
2026-05-26T18:55:36.999Z,56.9690152,23.6005795,3.844,9.661,0.245,170.304
2026-05-26T18:55:37.999Z,56.9690086,23.6005799,3.804,9.842,0.568,172.017
2026-05-26T18:55:38.999Z,56.9689997,23.6005792,3.792,9.962,0.721,176.825
2026-05-26T18:55:39.999Z,56.9689915,23.6005808,3.796,10.891,0.729,174.456
2026-05-26T18:55:40.999Z,56.9689846,23.6005832,3.812,10.502,0.726,171.399
2026-05-26T18:55:41.999Z,56.9689769,23.6005823,3.837,10.376,0.663,173.427
2026-05-26T18:55:42.999Z,56.9689695,23.6005794,3.843,10.912,0.673,179.673
2026-05-26T18:55:43.999Z,56.9689601,23.6005855,3.797,11.330,0.813,169.567
2026-05-26T18:55:44.999Z,56.9689526,23.6005882,3.758,11.141,0.791,168.524
2026-05-26T18:55:45.999Z,56.9689458,23.6005864,3.749,11.054,0.608,177.374
2026-05-26T18:55:46.999Z,56.9689414,23.6005899,3.763,11.162,0.543,172.509
2026-05-26T18:55:47.999Z,56.9689397,23.6005903,3.751,11.675,0.366,175.280
2026-05-26T18:55:48.999Z,56.9689359,23.6005910,3.759,11.679,0.372,175.013
2026-05-26T18:55:49.999Z,56.9689363,23.6005895,3.774,11.218,0.097,174.738
2026-05-26T18:55:50.999Z,56.9689371,23.6005902,3.779,11.292,0.103,174.738
2026-05-26T18:55:51.999Z,56.9689376,23.6005900,3.774,11.274,0.000,174.738
2026-05-26T18:55:52.999Z,56.9689368,23.6005918,3.856,10.797,0.023,174.738
2026-05-26T18:55:53.999Z,56.9689327,23.6005917,4.036,10.926,0.162,174.738
2026-05-26T18:55:54.999Z,56.9689288,23.6005957,4.176,11.070,0.303,174.738
2026-05-26T18:55:55.999Z,56.9689244,23.6005959,4.300,11.030,0.308,174.738
2026-05-26T18:55:56.999Z,56.9689211,23.6005993,4.703,11.517,0.340,174.738
2026-05-26T18:55:57.999Z,56.9689147,23.6005980,4.899,11.242,0.588,174.224
2026-05-26T18:55:58.999Z,56.9689094,23.6006000,5.041,11.391,0.603,173.630
2026-05-26T18:55:59.999Z,56.9689035,23.6006060,5.480,11.646,0.702,165.306
2026-05-26T18:56:00.999Z,56.9688928,23.6006021,5.917,10.976,0.966,174.622
2026-05-26T18:56:01.999Z,56.9688898,23.6005953,6.200,10.730,0.737,182.438
2026-05-26T18:56:02.999Z,56.9688816,23.6006068,6.534,11.970,0.665,167.133
2026-05-26T18:56:03.999Z,56.9688774,23.6006114,6.625,11.365,0.556,161.827
2026-05-26T18:56:04.999Z,56.9688741,23.6006167,6.716,11.738,0.422,156.697
2026-05-26T18:56:05.999Z,56.9688667,23.6006173,6.879,11.425,0.539,163.129
2026-05-26T18:56:06.999Z,56.9688572,23.6006182,7.358,11.193,0.693,166.634
2026-05-26T18:56:07.999Z,56.9688520,23.6006155,7.456,11.408,0.558,174.014
2026-05-26T18:56:08.999Z,56.9688443,23.6006089,7.394,11.140,0.633,184.302
2026-05-26T18:56:09.999Z,56.9688413,23.6006060,7.513,11.166,0.478,188.592
2026-05-26T18:56:10.999Z,56.9688369,23.6006018,7.404,10.672,0.458,194.608
2026-05-26T18:56:11.999Z,56.9688329,23.6005966,7.352,10.522,0.499,197.326
2026-05-26T18:56:12.999Z,56.9688283,23.6005915,7.172,10.149,0.534,198.967
2026-05-26T18:56:13.999Z,56.9688229,23.6005896,7.038,10.182,0.554,193.310
2026-05-26T18:56:14.999Z,56.9688169,23.6005870,7.000,9.867,0.582,193.796
2026-05-26T18:56:15.999Z,56.9688124,23.6005803,6.882,9.810,0.563,199.780
2026-05-26T18:56:16.999Z,56.9688098,23.6005741,6.694,9.468,0.463,204.061
2026-05-26T18:56:17.999Z,56.9688043,23.6005691,6.602,9.381,0.546,203.686
2026-05-26T18:56:19.000Z,56.9687969,23.6005663,6.486,9.252,0.638,198.627
2026-05-26T18:56:20.000Z,56.9687912,23.6005656,6.322,8.959,0.577,193.760
2026-05-26T18:56:21.000Z,56.9687879,23.6005638,6.229,8.546,0.449,194.570
2026-05-26T18:56:22.000Z,56.9687859,23.6005543,6.131,8.316,0.422,202.276
2026-05-26T18:56:23.000Z,56.9687794,23.6005495,5.988,8.267,0.621,200.900
2026-05-26T18:56:24.000Z,56.9687720,23.6005440,5.853,8.272,0.779,200.337
2026-05-26T18:56:25.000Z,56.9687657,23.6005397,5.726,8.396,0.735,199.542
2026-05-26T18:56:26.000Z,56.9687610,23.6005350,5.548,8.518,0.605,202.438
2026-05-26T18:56:27.000Z,56.9687585,23.6005322,5.415,8.426,0.451,201.959
2026-05-26T18:56:28.000Z,56.9687554,23.6005288,5.287,8.448,0.419,201.282
2026-05-26T18:56:29.000Z,56.9687511,23.6005242,5.183,8.197,0.508,203.908
2026-05-26T18:56:30.000Z,56.9687485,23.6005206,5.109,8.002,0.408,205.584
2026-05-26T18:56:31.000Z,56.9687398,23.6005181,4.955,8.117,0.646,200.355
2026-05-26T18:56:32.000Z,56.9687377,23.6005152,4.807,7.919,0.452,203.109
2026-05-26T18:56:33.000Z,56.9687300,23.6005106,4.667,7.825,0.679,199.203
2026-05-26T18:56:34.000Z,56.9687241,23.6005036,4.535,7.663,0.715,200.385
2026-05-26T18:56:35.000Z,56.9687204,23.6004991,4.502,7.228,0.599,202.887
2026-05-26T18:56:36.000Z,56.9687186,23.6004993,4.388,7.331,0.378,198.126
2026-05-26T18:56:37.000Z,56.9687136,23.6005002,4.282,7.807,0.428,183.655
2026-05-26T18:56:38.000Z,56.9687089,23.6004952,4.219,6.888,0.494,196.645
2026-05-26T18:56:39.000Z,56.9687037,23.6004917,4.202,7.119,0.469,198.411
2026-05-26T18:56:40.000Z,56.9686998,23.6004894,4.223,6.944,0.412,198.115
2026-05-26T18:56:41.000Z,56.9687001,23.6004888,4.176,6.729,0.151,197.529
2026-05-26T18:56:42.000Z,56.9686996,23.6004901,4.303,6.761,0.020,197.529
2026-05-26T18:56:43.000Z,56.9686972,23.6004916,4.391,6.898,0.013,197.529
2026-05-26T18:56:44.000Z,56.9686973,23.6004917,4.417,6.893,0.000,197.529
2026-05-26T18:56:47.000Z,56.9686973,23.6004917,4.396,6.893,0.000,197.529
2026-05-26T18:56:48.000Z,56.9686973,23.6004917,4.396,6.893,0.000,197.529
2026-05-26T18:56:51.000Z,56.9686867,23.6004954,5.348,6.782,0.181,197.529
2026-05-26T18:56:52.000Z,56.9686863,23.6004929,5.660,6.979,0.154,197.529
2026-05-26T18:56:53.000Z,56.9686855,23.6004913,5.658,7.194,0.119,197.529
2026-05-26T18:56:54.000Z,56.9686839,23.6004875,5.779,7.266,0.159,197.529
