timestamp_iso,kind,sf,seq,rx_rssi,rx_snr,tx_rssi,tx_snr,raw
2026-05-26T18:53:26.567793Z,miss,9,11,,,,,miss sf=9 seq=11
2026-05-26T18:53:27.589767Z,miss,9,12,,,,,miss sf=9 seq=12
2026-05-26T18:53:28.612049Z,miss,9,13,,,,,miss sf=9 seq=13
2026-05-26T18:53:29.634123Z,miss,9,14,,,,,miss sf=9 seq=14
2026-05-26T18:53:30.656240Z,miss,9,15,,,,,miss sf=9 seq=15
2026-05-26T18:53:31.678326Z,miss,9,16,,,,,miss sf=9 seq=16
2026-05-26T18:53:32.700564Z,miss,9,17,,,,,miss sf=9 seq=17
2026-05-26T18:53:33.722572Z,miss,9,18,,,,,miss sf=9 seq=18
2026-05-26T18:53:34.744720Z,miss,9,19,,,,,miss sf=9 seq=19
2026-05-26T18:53:34.797876Z,info,,,,,,,=== SF9 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:53:37.231229Z,miss,10,0,,,,,miss sf=10 seq=0
2026-05-26T18:53:39.216786Z,miss,10,1,,,,,miss sf=10 seq=1
2026-05-26T18:53:41.202502Z,miss,10,2,,,,,miss sf=10 seq=2
2026-05-26T18:53:43.188330Z,miss,10,3,,,,,miss sf=10 seq=3
2026-05-26T18:53:45.174035Z,miss,10,4,,,,,miss sf=10 seq=4
2026-05-26T18:53:47.159725Z,miss,10,5,,,,,miss sf=10 seq=5
2026-05-26T18:53:49.145428Z,miss,10,6,,,,,miss sf=10 seq=6
2026-05-26T18:53:51.131155Z,miss,10,7,,,,,miss sf=10 seq=7
2026-05-26T18:53:53.116870Z,miss,10,8,,,,,miss sf=10 seq=8
2026-05-26T18:53:55.102665Z,miss,10,9,,,,,miss sf=10 seq=9
2026-05-26T18:53:57.088503Z,miss,10,10,,,,,miss sf=10 seq=10
2026-05-26T18:53:59.074288Z,miss,10,11,,,,,miss sf=10 seq=11
2026-05-26T18:54:01.059945Z,miss,10,12,,,,,miss sf=10 seq=12
2026-05-26T18:54:03.045574Z,miss,10,13,,,,,miss sf=10 seq=13
2026-05-26T18:54:05.031258Z,miss,10,14,,,,,miss sf=10 seq=14
2026-05-26T18:54:07.017036Z,miss,10,15,,,,,miss sf=10 seq=15
2026-05-26T18:54:09.002770Z,miss,10,16,,,,,miss sf=10 seq=16
2026-05-26T18:54:10.988525Z,miss,10,17,,,,,miss sf=10 seq=17
2026-05-26T18:54:12.974352Z,miss,10,18,,,,,miss sf=10 seq=18
2026-05-26T18:54:14.960211Z,miss,10,19,,,,,miss sf=10 seq=19
2026-05-26T18:54:15.013188Z,info,,,,,,,=== SF10 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:54:19.373108Z,info,,,,,,,mi11 seq=0
2026-05-26T18:54:23.286551Z,miss,11,1,,,,,miss sf=11 seq=1
2026-05-26T18:54:27.199306Z,miss,11,2,,,,,miss sf=11 seq=2
2026-05-26T18:54:31.112368Z,miss,11,3,,,,,miss sf=11 seq=3
2026-05-26T18:54:35.025215Z,miss,11,4,,,,,miss sf=11 seq=4
2026-05-26T18:54:38.938116Z,miss,11,5,,,,,miss sf=11 seq=5
2026-05-26T18:54:42.851158Z,miss,11,6,,,,,miss sf=11 seq=6
2026-05-26T18:54:46.764055Z,miss,11,7,,,,,miss sf=11 seq=7
2026-05-26T18:54:50.676977Z,miss,11,8,,,,,miss sf=11 seq=8
2026-05-26T18:54:54.589880Z,miss,11,9,,,,,miss sf=11 seq=9
2026-05-26T18:54:58.502962Z,miss,11,10,,,,,miss sf=11 seq=10
2026-05-26T18:55:02.415711Z,miss,11,11,,,,,miss sf=11 seq=11
2026-05-26T18:55:06.328661Z,miss,11,12,,,,,miss sf=11 seq=12
2026-05-26T18:55:10.241420Z,miss,11,13,,,,,miss sf=11 seq=13
2026-05-26T18:55:14.154424Z,miss,11,14,,,,,miss sf=11 seq=14
2026-05-26T18:55:18.067439Z,miss,11,15,,,,,miss sf=11 seq=15
2026-05-26T18:55:21.980283Z,miss,11,16,,,,,miss sf=11 seq=16
2026-05-26T18:55:25.893060Z,miss,11,17,,,,,miss sf=11 seq=17
2026-05-26T18:55:29.806140Z,miss,11,18,,,,,miss sf=11 seq=18
2026-05-26T18:55:33.719098Z,miss,11,19,,,,,miss sf=11 seq=19
2026-05-26T18:55:33.771995Z,info,,,,,,,=== SF11 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:55:41.986938Z,miss,12,0,,,,,miss sf=12 seq=0
2026-05-26T18:55:49.754291Z,miss,12,1,,,,,miss sf=12 seq=1
2026-05-26T18:55:57.521602Z,miss,12,2,,,,,miss sf=12 seq=2
2026-05-26T18:56:05.288956Z,miss,12,3,,,,,miss sf=12 seq=3
2026-05-26T18:56:13.056179Z,miss,12,4,,,,,miss sf=12 seq=4
2026-05-26T18:56:20.823540Z,miss,12,5,,,,,miss sf=12 seq=5
2026-05-26T18:56:28.590645Z,miss,12,6,,,,,miss sf=12 seq=6
2026-05-26T18:56:30.191868Z,miss,12,7,,,,,miss sf=12 seq=7
2026-05-26T18:56:37.959338Z,miss,12,8,,,,,miss sf=12 seq=8
2026-05-26T18:56:45.726528Z,miss,12,9,,,,,miss sf=12 seq=9
2026-05-26T18:56:53.494031Z,miss,12,10,,,,,miss sf=12 seq=10
2026-05-26T18:57:01.261360Z,miss,12,11,,,,,miss sf=12 seq=11
2026-05-26T18:57:02.732303Z,miss,12,12,,,,,miss sf=12 seq=12
2026-05-26T18:57:10.499783Z,miss,12,13,,,,,miss sf=12 seq=13
2026-05-26T18:57:18.266940Z,miss,12,14,,,,,miss sf=12 seq=14
2026-05-26T18:57:26.034242Z,miss,12,15,,,,,miss sf=12 seq=15
2026-05-26T18:57:27.636530Z,miss,12,16,,,,,miss sf=12 seq=16
2026-05-26T18:57:35.403815Z,miss,12,17,,,,,miss sf=12 seq=17
2026-05-26T18:57:43.171090Z,miss,12,18,,,,,miss sf=12 seq=18
2026-05-26T18:57:50.938152Z,miss,12,19,,,,,miss sf=12 seq=19
2026-05-26T18:57:50.991467Z,info,,,,,,,=== SF12 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:57:51.743397Z,miss,7,0,,,,,miss sf=7 seq=0
2026-05-26T18:57:52.047949Z,miss,7,1,,,,,miss sf=7 seq=1
2026-05-26T18:57:52.352372Z,miss,7,2,,,,,miss sf=7 seq=2
2026-05-26T18:57:52.656982Z,miss,7,3,,,,,miss sf=7 seq=3
2026-05-26T18:57:52.961628Z,miss,7,4,,,,,miss sf=7 seq=4
2026-05-26T18:57:53.266193Z,miss,7,5,,,,,miss sf=7 seq=5
2026-05-26T18:57:53.570668Z,miss,7,6,,,,,miss sf=7 seq=6
2026-05-26T18:57:53.875262Z,miss,7,7,,,,,miss sf=7 seq=7
2026-05-26T18:57:54.179694Z,miss,7,8,,,,,miss sf=7 seq=8
2026-05-26T18:57:54.484239Z,miss,7,9,,,,,miss sf=7 seq=9
2026-05-26T18:57:54.789033Z,miss,7,10,,,,,miss sf=7 seq=10
2026-05-26T18:57:55.093585Z,miss,7,11,,,,,miss sf=7 seq=11
2026-05-26T18:57:55.398111Z,miss,7,12,,,,,miss sf=7 seq=12
2026-05-26T18:57:55.702611Z,miss,7,13,,,,,miss sf=7 seq=13
2026-05-26T18:57:56.007286Z,miss,7,14,,,,,miss sf=7 seq=14
2026-05-26T18:57:56.311634Z,miss,7,15,,,,,miss sf=7 seq=15
2026-05-26T18:57:56.616255Z,miss,7,16,,,,,miss sf=7 seq=16
2026-05-26T18:57:56.920658Z,miss,7,17,,,,,miss sf=7 seq=17
2026-05-26T18:57:57.225392Z,miss,7,18,,,,,miss sf=7 seq=18
2026-05-26T18:57:57.529941Z,miss,7,19,,,,,miss sf=7 seq=19
2026-05-26T18:57:57.583172Z,info,,,,,,,=== SF7 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:57:58.581168Z,miss,8,0,,,,,miss sf=8 seq=0
2026-05-26T18:57:59.131716Z,miss,8,1,,,,,miss sf=8 seq=1
2026-05-26T18:57:59.682242Z,miss,8,2,,,,,miss sf=8 seq=2
2026-05-26T18:58:00.232768Z,miss,8,3,,,,,miss sf=8 seq=3
2026-05-26T18:58:00.783437Z,miss,8,4,,,,,miss sf=8 seq=4
2026-05-26T18:58:01.334093Z,miss,8,5,,,,,miss sf=8 seq=5
2026-05-26T18:58:01.884419Z,miss,8,6,,,,,miss sf=8 seq=6
2026-05-26T18:58:02.434971Z,miss,8,7,,,,,miss sf=8 seq=7
2026-05-26T18:58:02.985637Z,miss,8,8,,,,,miss sf=8 seq=8
2026-05-26T18:58:03.536139Z,miss,8,9,,,,,miss sf=8 seq=9
2026-05-26T18:58:04.086866Z,miss,8,10,,,,,miss sf=8 seq=10
2026-05-26T18:58:04.637439Z,miss,8,11,,,,,miss sf=8 seq=11
2026-05-26T18:58:05.187962Z,miss,8,12,,,,,miss sf=8 seq=12
2026-05-26T18:58:05.738535Z,miss,8,13,,,,,miss sf=8 seq=13
2026-05-26T18:58:06.289149Z,miss,8,14,,,,,miss sf=8 seq=14
2026-05-26T18:58:06.839719Z,miss,8,15,,,,,miss sf=8 seq=15
2026-05-26T18:58:07.390265Z,miss,8,16,,,,,miss sf=8 seq=16
2026-05-26T18:58:07.940780Z,miss,8,17,,,,,miss sf=8 seq=17
2026-05-26T18:58:08.491462Z,miss,8,18,,,,,miss sf=8 seq=18
2026-05-26T18:58:09.041866Z,miss,8,19,,,,,miss sf=8 seq=19
2026-05-26T18:58:09.095083Z,info,,,,,,,=== SF8 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:58:10.564659Z,miss,9,0,,,,,miss sf=9 seq=0
2026-05-26T18:58:11.586723Z,miss,9,1,,,,,miss sf=9 seq=1
2026-05-26T18:58:12.608940Z,miss,9,2,,,,,miss sf=9 seq=2
2026-05-26T18:58:13.631129Z,miss,9,3,,,,,miss sf=9 seq=3
2026-05-26T18:58:14.653097Z,miss,9,4,,,,,miss sf=9 seq=4
2026-05-26T18:58:15.675299Z,miss,9,5,,,,,miss sf=9 seq=5
2026-05-26T18:58:16.697442Z,miss,9,6,,,,,miss sf=9 seq=6
2026-05-26T18:58:17.719458Z,miss,9,7,,,,,miss sf=9 seq=7
2026-05-26T18:58:18.741623Z,miss,9,8,,,,,miss sf=9 seq=8
2026-05-26T18:58:19.763829Z,miss,9,9,,,,,miss sf=9 seq=9
2026-05-26T18:58:20.785817Z,miss,9,10,,,,,miss sf=9 seq=10
2026-05-26T18:58:21.807980Z,miss,9,11,,,,,miss sf=9 seq=11
2026-05-26T18:58:22.830082Z,miss,9,12,,,,,miss sf=9 seq=12
2026-05-26T18:58:23.852411Z,miss,9,13,,,,,miss sf=9 seq=13
2026-05-26T18:58:24.874495Z,miss,9,14,,,,,miss sf=9 seq=14
2026-05-26T18:58:25.896482Z,miss,9,15,,,,,miss sf=9 seq=15
2026-05-26T18:58:26.918747Z,miss,9,16,,,,,miss sf=9 seq=16
2026-05-26T18:58:27.940820Z,miss,9,17,,,,,miss sf=9 seq=17
2026-05-26T18:58:28.962912Z,miss,9,18,,,,,miss sf=9 seq=18
2026-05-26T18:58:29.985033Z,miss,9,19,,,,,miss sf=9 seq=19
2026-05-26T18:58:30.038237Z,info,,,,,,,=== SF9 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:58:32.471273Z,miss,1,0,,,,,miss sf=1 seq=0
2026-05-26T18:58:34.457308Z,miss,10,1,,,,,miss sf=10 seq=1
2026-05-26T18:58:36.442910Z,miss,10,2,,,,,miss sf=10 seq=2
2026-05-26T18:58:38.428706Z,miss,10,3,,,,,miss sf=10 seq=3
2026-05-26T18:58:40.414493Z,miss,10,4,,,,,miss sf=10 seq=4
2026-05-26T18:58:42.400051Z,miss,10,5,,,,,miss sf=10 seq=5
2026-05-26T18:58:44.385779Z,miss,10,6,,,,,miss sf=10 seq=6
2026-05-26T18:58:46.371269Z,miss,10,7,,,,,miss sf=10 seq=7
2026-05-26T18:58:48.357212Z,miss,10,8,,,,,miss sf=10 seq=8
2026-05-26T18:58:50.343003Z,miss,10,9,,,,,miss sf=10 seq=9
2026-05-26T18:58:52.328749Z,miss,10,10,,,,,miss sf=10 seq=10
2026-05-26T18:58:54.314493Z,miss,10,11,,,,,miss sf=10 seq=11
2026-05-26T18:58:56.300116Z,miss,10,12,,,,,miss sf=10 seq=12
2026-05-26T18:58:58.285872Z,miss,10,13,,,,,miss sf=10 seq=13
2026-05-26T18:59:00.271570Z,miss,10,14,,,,,miss sf=10 seq=14
2026-05-26T18:59:02.257113Z,miss,10,15,,,,,miss sf=10 seq=15
2026-05-26T18:59:04.242964Z,miss,10,16,,,,,miss sf=10 seq=16
2026-05-26T18:59:06.228880Z,miss,10,17,,,,,miss sf=10 seq=17
2026-05-26T18:59:08.214337Z,miss,10,18,,,,,miss sf=10 seq=18
2026-05-26T18:59:10.200304Z,miss,10,19,,,,,miss sf=10 seq=19
2026-05-26T18:59:10.253251Z,info,,,,,,,=== SF10 summary: hits=0/20 per=100% (no link) ===
2026-05-26T18:59:14.613783Z,miss,11,0,,,,,miss sf=11 seq=0
2026-05-26T18:59:18.526725Z,miss,11,1,,,,,miss sf=11 seq=1
2026-05-26T18:59:22.439564Z,miss,11,2,,,,,miss sf=11 seq=2
2026-05-26T18:59:26.352493Z,miss,11,3,,,,,miss sf=11 seq=3
2026-05-26T18:59:30.265333Z,miss,11,4,,,,,miss sf=11 seq=4
2026-05-26T18:59:34.178402Z,miss,11,5,,,,,miss sf=11 seq=5
2026-05-26T18:59:38.091191Z,miss,11,6,,,,,miss sf=11 seq=6
2026-05-26T18:59:42.004187Z,miss,11,7,,,,,miss sf=11 seq=7
2026-05-26T18:59:45.917099Z,miss,11,8,,,,,miss sf=11 seq=8
2026-05-26T18:59:49.829958Z,miss,11,9,,,,,miss sf=11 seq=9
2026-05-26T18:59:53.742930Z,miss,11,10,,,,,miss sf=11 seq=10
2026-05-26T18:59:57.655953Z,miss,11,11,,,,,miss sf=11 seq=11
2026-05-26T19:00:01.568794Z,miss,11,12,,,,,miss sf=11 seq=12
2026-05-26T19:00:05.481775Z,miss,11,13,,,,,miss sf=11 seq=13
2026-05-26T19:00:09.394626Z,miss,11,14,,,,,miss sf=11 seq=14
2026-05-26T19:00:13.307448Z,miss,11,15,,,,,miss sf=11 seq=15
2026-05-26T19:00:17.220552Z,miss,11,16,,,,,miss sf=11 seq=16
2026-05-26T19:00:21.133436Z,miss,11,17,,,,,miss sf=11 seq=17
2026-05-26T19:00:25.046297Z,miss,11,18,,,,,miss sf=11 seq=18
2026-05-26T19:00:28.959220Z,miss,11,19,,,,,miss sf=11 seq=19
2026-05-26T19:00:29.012139Z,info,,,,,,,=== SF11 summary: hits=0/20 per=100% (no link) ===
2026-05-26T19:00:37.226826Z,miss,12,0,,,,,miss sf=12 seq=0
2026-05-26T19:00:44.994271Z,miss,12,1,,,,,miss sf=12 seq=1
2026-05-26T19:00:52.761501Z,miss,12,2,,,,,miss sf=12 seq=2
2026-05-26T19:01:00.528733Z,miss,12,3,,,,,miss sf=12 seq=3
2026-05-26T19:01:08.296156Z,miss,12,4,,,,,miss sf=12 seq=4
2026-05-26T19:01:16.063364Z,miss,12,5,,,,,miss sf=12 seq=5
2026-05-26T19:01:23.830727Z,miss,12,6,,,,,miss sf=12 seq=6
2026-05-26T19:01:31.597964Z,miss,12,7,,,,,miss sf=12 seq=7
2026-05-26T19:01:39.365329Z,miss,12,8,,,,,miss sf=12 seq=8
2026-05-26T19:01:47.132495Z,miss,12,9,,,,,miss sf=12 seq=9
2026-05-26T19:01:54.899998Z,miss,12,10,,,,,miss sf=12 seq=10
2026-05-26T19:02:02.667338Z,miss,12,11,,,,,miss sf=12 seq=11
2026-05-26T19:02:10.434603Z,miss,12,12,,,,,miss sf=12 seq=12
2026-05-26T19:02:18.201878Z,miss,12,13,,,,,miss sf=12 seq=13
2026-05-26T19:02:25.969279Z,miss,12,14,,,,,miss sf=12 seq=14
2026-05-26T19:02:33.736640Z,miss,12,15,,,,,miss sf=12 seq=15
2026-05-26T19:02:41.503805Z,miss,12,16,,,,,miss sf=12 seq=16
2026-05-26T19:02:43.039983Z,miss,12,17,,,,,miss sf=12 seq=17
2026-05-26T19:02:50.807391Z,miss,12,18,,,,,miss sf=12 seq=18
2026-05-26T19:02:58.574608Z,miss,12,19,,,,,miss sf=12 seq=19
2026-05-26T19:02:58.627728Z,info,,,,,,,=== SF12 summary: hits=0/20 per=100% (no link) ===
2026-05-26T19:02:59.379626Z,miss,7,0,,,,,miss sf=7 seq=0
2026-05-26T19:02:59.684140Z,miss,7,1,,,,,miss sf=7 seq=1
2026-05-26T19:02:59.988602Z,miss,7,2,,,,,miss sf=7 seq=2
2026-05-26T19:03:00.293207Z,miss,7,3,,,,,miss sf=7 seq=3
2026-05-26T19:03:00.597635Z,miss,7,4,,,,,miss sf=7 seq=4
2026-05-26T19:03:00.902330Z,miss,7,5,,,,,miss sf=7 seq=5
2026-05-26T19:03:01.206861Z,miss,7,6,,,,,miss sf=7 seq=6
2026-05-26T19:03:01.511277Z,miss,7,7,,,,,miss sf=7 seq=7
2026-05-26T19:03:01.815863Z,miss,7,8,,,,,miss sf=7 seq=8
2026-05-26T19:03:02.120398Z,miss,7,9,,,,,miss sf=7 seq=9
2026-05-26T19:03:02.424966Z,miss,7,10,,,,,miss sf=7 seq=10
2026-05-26T19:03:02.729546Z,miss,7,11,,,,,miss sf=7 seq=11
2026-05-26T19:03:03.034162Z,miss,7,12,,,,,miss sf=7 seq=12
2026-05-26T19:03:03.338597Z,miss,7,13,,,,,miss sf=7 seq=13
2026-05-26T19:03:03.643240Z,miss,7,14,,,,,miss sf=7 seq=14
2026-05-26T19:03:03.947842Z,miss,7,15,,,,,miss sf=7 seq=15
2026-05-26T19:03:04.252446Z,miss,7,16,,,,,miss sf=7 seq=16
2026-05-26T19:03:04.556967Z,miss,7,17,,,,,miss sf=7 seq=17
2026-05-26T19:03:04.861573Z,miss,7,18,,,,,miss sf=7 seq=18
2026-05-26T19:03:05.165768Z,miss,7,19,,,,,miss sf=7 seq=19
2026-05-26T19:03:05.219153Z,info,,,,,,,=== SF7 summary: hits=0/20 per=100% (no link) ===
2026-05-26T19:03:06.217128Z,miss,8,0,,,,,miss sf=8 seq=0
2026-05-26T19:03:06.767723Z,miss,8,1,,,,,miss sf=8 seq=1
2026-05-26T19:03:07.318344Z,miss,8,2,,,,,miss sf=8 seq=2
2026-05-26T19:03:07.868601Z,miss,8,3,,,,,miss sf=8 seq=3
2026-05-26T19:03:08.419426Z,miss,8,4,,,,,miss sf=8 seq=4
2026-05-26T19:03:08.969957Z,miss,8,5,,,,,miss sf=8 seq=5
2026-05-26T19:03:09.520455Z,miss,8,6,,,,,miss sf=8 seq=6
2026-05-26T19:03:10.071071Z,miss,8,7,,,,,miss sf=8 seq=7
2026-05-26T19:03:10.621693Z,miss,8,8,,,,,miss sf=8 seq=8
2026-05-26T19:03:11.172247Z,miss,8,9,,,,,miss sf=8 seq=9
2026-05-26T19:03:11.722935Z,miss,8,10,,,,,miss sf=8 seq=10
2026-05-26T19:03:12.273456Z,miss,8,11,,,,,miss sf=8 seq=11
2026-05-26T19:03:12.824099Z,miss,8,12,,,,,miss sf=8 seq=12
2026-05-26T19:03:13.374581Z,miss,8,13,,,,,miss sf=8 seq=13
2026-05-26T19:03:13.925103Z,miss,8,14,,,,,miss sf=8 seq=14
2026-05-26T19:03:14.475735Z,miss,8,15,,,,,miss sf=8 seq=15
2026-05-26T19:03:15.026347Z,miss,8,16,,,,,miss sf=8 seq=16
2026-05-26T19:03:15.576852Z,miss,8,17,,,,,miss sf=8 seq=17
2026-05-26T19:03:16.127349Z,miss,8,18,,,,,miss sf=8 seq=18
2026-05-26T19:03:16.677962Z,miss,8,19,,,,,miss sf=8 seq=19
2026-05-26T19:03:16.730357Z,info,,,,,,,=== SF8 summary: hits=0/20 per=100% (no l
2026-05-26T19:03:18.200596Z,miss,9,0,,,,,miss sf=9 seq=0
2026-05-26T19:03:19.222622Z,miss,9,1,,,,,miss sf=9 seq=1
2026-05-26T19:03:20.244872Z,miss,9,2,,,,,miss sf=9 seq=2
2026-05-26T19:03:21.266962Z,miss,9,3,,,,,miss sf=9 seq=3
2026-05-26T19:03:22.289066Z,miss,9,4,,,,,miss sf=9 seq=4
2026-05-26T19:03:23.311107Z,miss,9,5,,,,,miss sf=9 seq=5
2026-05-26T19:03:24.333236Z,miss,9,6,,,,,miss sf=9 seq=6
2026-05-26T19:03:25.355482Z,miss,9,7,,,,,miss sf=9 seq=7
2026-05-26T19:03:26.377542Z,miss,9,8,,,,,miss sf=9 seq=8
2026-05-26T19:03:27.399619Z,miss,9,9,,,,,miss sf=9 seq=9
2026-05-26T19:03:28.421946Z,miss,9,10,,,,,miss sf=9 seq=10
2026-05-26T19:03:29.443878Z,miss,9,11,,,,,miss sf=9 seq=11
2026-05-26T19:03:30.466063Z,miss,9,12,,,,,miss sf=9 seq=12
2026-05-26T19:03:31.488309Z,miss,9,13,,,,,miss sf=9 seq=13
2026-05-26T19:03:32.510280Z,miss,9,14,,,,,miss sf=9 seq=14
2026-05-26T19:03:33.532536Z,miss,9,15,,,,,miss sf=9 seq=15
2026-05-26T19:03:34.554669Z,miss,9,16,,,,,miss sf=9 seq=16
2026-05-26T19:03:35.576648Z,miss,9,17,,,,,miss sf=9 seq=17
2026-05-26T19:03:36.598658Z,miss,9,18,,,,,miss sf=9 seq=18
2026-05-26T19:03:37.620984Z,miss,9,19,,,,,miss sf=9 seq=19
2026-05-26T19:03:37.674111Z,info,,,,,,,=== SF9 summary: hits=0/20 per=100% (no link) ===
2026-05-26T19:03:40.107180Z,miss,10,0,,,,,miss sf=10 seq=0
2026-05-26T19:03:42.092978Z,miss,10,1,,,,,miss sf=10 seq=1
2026-05-26T19:03:44.078660Z,miss,10,2,,,,,miss sf=10 seq=2
2026-05-26T19:03:46.064509Z,miss,10,3,,,,,miss sf=10 seq=3
2026-05-26T19:03:48.050071Z,miss,10,4,,,,,miss sf=10 seq=4
2026-05-26T19:03:50.035875Z,miss,10,5,,,,,miss sf=10 seq=5
2026-05-26T19:03:52.021387Z,miss,10,6,,,,,miss sf=10 seq=6
2026-05-26T19:03:54.007250Z,miss,10,7,,,,,miss sf=10 seq=7
2026-05-26T19:03:55.993061Z,miss,10,8,,,,,miss sf=10 seq=8
2026-05-26T19:03:57.978788Z,miss,10,9,,,,,miss sf=10 seq=9
2026-05-26T19:03:59.964576Z,miss,10,10,,,,,miss sf=10 seq=10
2026-05-26T19:04:01.950429Z,miss,10,11,,,,,miss sf=10 seq=11
2026-05-26T19:04:03.935996Z,miss,10,12,,,,,miss sf=10 seq=12
2026-05-26T19:04:05.921746Z,miss,10,13,,,,,miss sf=10 seq=13
2026-05-26T19:04:06.374585Z,miss,10,14,,,,,miss sf=10 seq=14
2026-05-26T19:04:08.360335Z,miss,10,15,,,,,miss sf=10 seq=15
2026-05-26T19:04:10.346044Z,miss,10,16,,,,,miss sf=10 seq=16
2026-05-26T19:04:10.875695Z,miss,10,17,,,,,miss sf=10 seq=17
2026-05-26T19:04:12.861332Z,miss,10,18,,,,,miss sf=10 seq=18
2026-05-26T19:04:14.847022Z,miss,10,19,,,,,miss sf=10 seq=19
2026-05-26T19:04:14.900208Z,info,,,,,,,=== SF10 summary: hits=0/20 per=100% (no link) ===
2026-05-26T19:04:19.260550Z,miss,11,0,,,,,miss sf=11 seq=0
2026-05-26T19:04:23.173462Z,miss,11,1,,,,,miss sf=11 seq=1
2026-05-26T19:04:27.086405Z,miss,11,2,,,,,miss sf=11 seq=2
2026-05-26T19:04:28.336928Z,hit,11,3,-93,-20,-12396,-51,sf=11 seq=3 rx_rssi=-93 rx_snr=-20 tx_rssi=-12396 tx_snr=-51
2026-05-26T19:04:29.584056Z,hit,11,4,-94,-20,-108,-5,sf=11 seq=4 rx_rssi=-94 rx_snr=-20 tx_rssi=-108 tx_snr=-5
2026-05-26T19:04:30.830702Z,info,,,,,,,sf=11 seq=5 rx_rssi=-94 -19 tx_rssi=-108 tx_snr=-4
2026-05-26T19:04:32.078590Z,hit,11,6,-93,-18,-107,-3,sf=11 seq=6 rx_rssi=-93 rx_snr=-18 tx_rssi=-107 tx_snr=-3
2026-05-26T19:04:33.325843Z,hit,11,7,-93,-19,-107,-4,sf=11 seq=7 rx_rssi=-93 rx_snr=-19 tx_rssi=-107 tx_snr=-4
2026-05-26T19:04:34.573085Z,hit,11,8,-93,-19,-108,-3,sf=11 seq=8 rx_rssi=-93 rx_snr=-19 tx_rssi=-108 tx_snr=-3
2026-05-26T19:04:35.400034Z,miss,11,9,,,,,miss sf=11 seq=9
2026-05-26T19:04:39.312999Z,miss,11,10,,,,,miss sf=11 seq=10
2026-05-26T19:04:40.563218Z,hit,11,11,-93,-19,-109,-2,sf=11 seq=11 rx_rssi=-93 rx_snr=-19 tx_rssi=-109 tx_snr=-2
2026-05-26T19:04:41.389510Z,miss,11,12,,,,,miss sf=11 seq=12
2026-05-26T19:04:45.302388Z,miss,11,13,,,,,miss sf=11 seq=13
2026-05-26T19:04:49.215304Z,miss,11,14,,,,,miss sf=11 seq=14
2026-05-26T19:04:53.128237Z,miss,11,15,,,,,miss sf=11 seq=15
2026-05-26T19:04:57.041181Z,miss,11,16,,,,,miss sf=11 seq=16
2026-05-26T19:05:00.954175Z,miss,11,17,,,,,miss sf=11 seq=17
2026-05-26T19:05:04.867155Z,miss,11,18,,,,,miss sf=11 seq=18
2026-05-26T19:05:08.779731Z,miss,11,19,,,,,miss sf=11 seq=19
2026-05-26T19:05:08.838845Z,info,,,,,,,=== SF11 summary: hits=7/20 per=65% rx_rssi_avg=-93 rx_snr_avg=-19 tx_rssi_avg=-1863 tx_snr_avg=-10 ===
2026-05-26T19:05:14.107619Z,hit,12,1,-93,-20,-108,-7,sf=12 seq=1 rx_rssi=-93 rx_snr=-20 tx_rssi=-108 tx_snr=-7
2026-05-26T19:05:16.542350Z,hit,12,2,-93,-19,-108,-5,sf=12 seq=2 rx_rssi=-93 rx_snr=-19 tx_rssi=-108 tx_snr=-5
2026-05-26T19:05:18.977349Z,hit,12,3,-93,-22,-24683,-4,sf=12 seq=3 rx_rssi=-93 rx_snr=-22 tx_rssi=-24683 tx_snr=-4
2026-05-26T19:05:21.412054Z,hit,12,4,-93,-21,-107,-7,sf=12 seq=4 rx_rssi=-93 rx_snr=-21 tx_rssi=-107 tx_snr=-7
2026-05-26T19:05:29.176183Z,miss,12,5,,,,,miss sf=12 seq=5
2026-05-26T19:05:36.943712Z,miss,12,6,,,,,miss sf=12 seq=6
2026-05-26T19:05:44.710966Z,miss,12,7,,,,,miss sf=12 seq=7
2026-05-26T19:05:52.478169Z,miss,12,8,,,,,miss sf=12 seq=8
2026-05-26T19:06:00.245603Z,miss,12,9,,,,,miss sf=12 seq=9
2026-05-26T19:06:08.012919Z,miss,12,10,,,,,miss sf=12 seq=10
2026-05-26T19:06:15.780281Z,miss,12,11,,,,,miss sf=12 seq=11
2026-05-26T19:06:23.547540Z,miss,12,12,,,,,miss sf=12 seq=12
2026-05-26T19:06:31.314857Z,miss,12,13,,,,,miss sf=12 seq=13
2026-05-26T19:06:39.082171Z,miss,12,14,,,,,miss sf=12 seq=14
2026-05-26T19:06:46.849388Z,miss,12,15,,,,,miss sf=12 seq=15
2026-05-26T19:06:54.616770Z,miss,12,16,,,,,miss sf=12 seq=16
2026-05-26T19:07:02.383633Z,info,,,,,,,miss12 seq=17
2026-05-26T19:07:10.151169Z,miss,12,18,,,,,miss sf=12 seq=18
2026-05-26T19:07:17.918592Z,miss,12,19,,,,,miss sf=12 seq=19
